BusinessEntityID,NationalIDNumber,LoginID,OrganizationNode,OrganizationLevel,JobTitle,BirthDate,MaritalStatus,Gender,HireDate,SalariedFlag,VacationHours,SickLeaveHours,CurrentFlag,rowguid,ModifiedDate,extraction_date
112,981597097,adventure-works\john1,[7A EB C2],4,Production Technician - WC50,1978-05-31,S,M,2009-01-01,false,91,65,true,B6998410-EE0F-4307-9E6E-FE348F11012D,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
113,54759846,adventure-works\linda0,[7A EB C6],4,Production Technician - WC50,1987-07-17,M,F,2008-12-25,false,96,68,true,FB84759C-B687-43B2-8727-125EFE0F5E13,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
114,342607223,adventure-works\mindaugas0,[7A EB CA],4,Production Technician - WC50,1978-05-07,M,M,2009-01-13,false,97,68,true,1D784088-DACB-4185-9F60-3D2DB4925BA5,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
115,563680513,adventure-works\angela0,[7A EB CE],4,Production Technician - WC50,1991-05-31,S,F,2009-01-20,false,92,66,true,4958E1C3-C872-4222-954E-09D2060EA7EF,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
116,398737566,adventure-works\michael2,[7A EB D1],4,Production Technician - WC50,1974-05-03,S,M,2009-01-31,false,98,69,true,C6EB2566-CF28-4602-9A25-5B91C8728838,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
117,599942664,adventure-works\chad0,[7A EB D3],4,Production Technician - WC50,1990-08-04,M,M,2009-02-18,false,99,69,true,83A32D4C-4725-478F-9997-91739BB957BA,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
118,222400012,adventure-works\don0,[7A EB D5],4,Production Technician - WC50,1971-06-13,M,M,2009-02-13,false,88,64,true,E720053D-922E-4C91-B81A-A1CA4EF8BB0E,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
119,334834274,adventure-works\michael4,[7A EB D7],4,Production Technician - WC50,1989-06-15,S,M,2009-02-25,false,94,67,true,EB27C026-9470-4450-8D5E-1F38A41793B5,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
120,211789056,adventure-works\kitti0,[7A EB D9],4,Production Technician - WC50,1987-06-06,S,F,2009-03-04,false,89,64,true,49A05524-FA34-45B1-95BC-489901DC5B50,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
121,521265716,adventure-works\pilar0,[7A EC 80],3,Shipping and Receiving Supervisor,1972-09-09,S,M,2009-01-02,true,93,66,true,01BCCE22-D63A-4C3F-9BA8-D3D5A4C3BD52,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
122,586486572,adventure-works\susan0,[7A EC AC],4,Stocker,1978-02-17,S,F,2008-12-07,false,97,68,true,923ECFD6-E202-429A-9141-6CB183531439,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
123,337752649,adventure-works\vamsi0,[7A EC B4],4,Shipping and Receiving Clerk,1977-03-18,M,M,2008-12-07,false,95,67,true,A8838AB2-99DE-415C-8675-D82EBF1C4752,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
124,420776180,adventure-works\kim0,[7A EC BC],4,Stocker,1984-04-30,S,F,2008-12-26,false,98,69,true,6150F197-7923-40D4-84F2-936207D468AB,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
125,584205124,adventure-works\matthias0,[7A EC C2],4,Shipping and Receiving Clerk,1973-11-11,M,M,2009-01-20,false,94,67,true,54ED63DC-C62C-4CC7-89C2-015DF49C49A5,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
126,652779496,adventure-works\jimmy0,[7A EC C6],4,Stocker,1985-05-04,M,M,2009-02-26,false,96,68,true,96442787-9520-4955-A457-38AFDDB6FF13,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
127,750905084,adventure-works\david4,[7A ED 80],3,Production Supervisor - WC40,1983-07-02,S,M,2009-01-03,false,73,56,true,516538E8-115B-44F4-AA7B-E6C1D9F8ADFC,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
128,384162788,adventure-works\paul0,[7A ED AC],4,Production Technician - WC40,1980-11-13,S,M,2008-12-04,false,68,54,true,0217049E-1566-42B6-8027-41B751E2B00B,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
129,502058701,adventure-works\gary0,[7A ED B4],4,Production Technician - WC40,1988-05-16,S,M,2008-12-22,false,69,54,true,A03D6052-1F85-4EBE-AAC9-B67CFDCD91A6,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
130,578953538,adventure-works\rob1,[7A ED BC],4,Production Technician - WC40,1973-08-04,S,M,2009-02-13,false,71,55,true,54FDA597-6822-42B4-B128-63ECA03071F2,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
131,273260055,adventure-works\baris0,[7A ED C2],4,Production Technician - WC40,1990-10-07,S,M,2009-02-15,false,72,56,true,232D68BF-DF58-48F9-9235-53BD4B009B4B,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
132,1300049,adventure-works\nicole0,[7A ED C6],4,Production Technician - WC40,1986-04-09,M,F,2009-02-22,false,67,53,true,15671E3B-016F-41FD-840B-5A9F7D776D9A,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
133,830150469,adventure-works\michael1,[7A ED CA],4,Production Technician - WC40,1991-01-04,S,M,2009-01-10,false,70,55,true,416BF905-7D6C-4692-8FD6-40F6C4F9ECC4,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
134,45615666,adventure-works\eric0,[7A EE 80],3,Production Supervisor - WC20,1985-01-19,M,M,2009-01-14,false,40,40,true,2ABCF39B-88D7-49FA-820A-83D223322BA5,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
135,964089218,adventure-works\ivo0,[7A EE AC],4,Production Technician - WC20,1982-01-03,M,M,2008-12-04,false,9,24,true,D83A26F3-7EA7-477B-A5BB-7EAADFC13A09,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
136,701156975,adventure-works\sylvester0,[7A EE B4],4,Production Technician - WC20,1970-11-12,M,M,2009-12-11,false,4,22,true,D9C43D08-3882-4E5C-BDF0-F6BD7004CD04,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
137,63761469,adventure-works\anibal0,[7A EE BC],4,Production Technician - WC20,1974-09-05,S,F,2009-02-23,false,8,24,true,BC18A829-F0CE-4EAF-9785-2D84C86F925A,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
138,25011600,adventure-works\samantha0,[7A EE C2],4,Production Technician - WC20,1987-11-22,M,F,2009-02-04,false,7,23,true,1629EDDD-D0AE-4CB9-A59C-3A175F7027E5,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
139,113393530,adventure-works\hung-fu0,[7A EE C6],4,Production Technician - WC20,1971-10-23,S,M,2010-01-06,false,0,20,true,065D8D5F-9504-4FFE-98DC-E69677F19F15,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
140,339233463,adventure-works\prasanna0,[7A EE CA],4,Production Technician - WC20,1953-04-30,M,M,2010-01-22,false,5,22,true,72ED240A-0FD8-4423-8A49-9078BA6BCF6C,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
141,872923042,adventure-works\min0,[7A EE CE],4,Production Technician - WC20,1974-09-10,M,M,2010-01-24,false,1,20,true,CC75C35D-1566-43FA-B2E9-D1E508EFDCD1,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
142,163347032,adventure-works\olinda0,[7A EE D1],4,Production Technician - WC20,1970-04-04,S,F,2010-03-04,false,3,21,true,6456CEC3-9B1E-4EBC-9FD8-732B93363F65,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
143,56772045,adventure-works\krishna0,[7A EE D3],4,Production Technician - WC20,1971-09-05,S,M,2010-02-13,false,2,21,true,42A506A5-0AC0-4148-B702-BB7B804EF98C,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
144,886023130,adventure-works\paul1,[7A EE D5],4,Production Technician - WC20,1990-11-04,M,M,2009-01-17,false,6,23,true,DC5BA622-B860-41EE-AF92-5FEB4779B589,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
145,386315192,adventure-works\cynthia0,[7A EF 80],3,Production Supervisor - WC30,1981-08-18,S,F,2009-01-27,false,69,54,true,F9E1DC46-0D03-4A8A-B693-1A964BC13E6C,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
146,160739235,adventure-works\jianshuo0,[7A EF AC],4,Production Technician - WC30,1989-06-25,S,M,2008-12-07,false,36,38,true,6FFF136A-9664-4EB9-9243-FAC76E21B9DD,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
147,604664374,adventure-works\sandra0,[7A EF B4],4,Production Technician - WC30,1975-11-05,M,F,2008-12-26,false,37,38,true,F69F3FF9-E1E0-4419-A6BF-F705E1556160,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
148,733022683,adventure-works\jason0,[7A EF BC],4,Production Technician - WC30,1988-12-07,S,M,2009-01-14,false,38,39,true,C16C501D-942D-4EB0-B5C4-EF8119FBEBA2,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
149,764853868,adventure-works\andy0,[7A EF C2],4,Production Technician - WC30,1983-10-20,M,M,2009-01-31,false,39,39,true,615A6BFE-3046-4037-9764-238535F725BE,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
150,878395493,adventure-works\michael5,[7A EF C6],4,Production Technician - WC30,1982-09-18,M,M,2009-02-26,false,35,37,true,2B0876D4-8996-4E71-A613-BE2E98E7ACCF,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
151,993310268,adventure-works\rostislav0,[7A EF CA],4,Production Technician - WC30,1977-09-13,M,M,2009-02-19,false,40,40,true,00027A8C-C2F8-4A31-ABA8-8A203638B8F1,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
152,319472946,adventure-works\yuhong0,[7A F0 44],3,Production Supervisor - WC20,1977-04-06,M,M,2009-02-01,false,41,40,true,F1A684F4-02DB-4B22-8977-6D8D3A21100E,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
153,568596888,adventure-works\hanying0,[7A F0 45 60],4,Production Technician - WC20,1974-10-16,S,M,2008-12-16,false,15,27,true,618B71BC-6E8C-492D-8862-B9EFB7A4E06A,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
154,97728960,adventure-works\raymond0,[7A F0 45 A0],4,Production Technician - WC20,1967-03-02,M,M,2008-12-23,false,10,25,true,9F01E1FB-B893-40CC-9F5C-AAF89F9B7AF5,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
155,212801092,adventure-works\fadi0,[7A F0 45 E0],4,Production Technician - WC20,1989-02-15,S,M,2009-01-04,false,16,28,true,9923376F-26D0-4845-9D99-CC3D696CAEB8,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
156,322160340,adventure-works\lane0,[7A F0 46 10],4,Production Technician - WC20,1974-09-23,M,M,2009-01-11,false,11,25,true,042427B8-3883-4A87-A6A3-724EE1690F49,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
157,812797414,adventure-works\linda1,[7A F0 46 30],4,Production Technician - WC20,1977-10-05,S,F,2009-02-03,false,12,26,true,F963F913-449E-4EBB-BFDA-FC0C3010DB65,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
158,300946911,adventure-works\shelley0,[7A F0 46 50],4,Production Technician - WC20,1986-12-08,S,F,2009-03-07,false,14,27,true,13942056-2930-4490-83CE-AF2386D5A5E7,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
159,404159499,adventure-works\terrence0,[7A F0 46 70],4,Production Technician - WC20,1984-12-08,S,M,2009-02-16,false,13,26,true,4DA76442-5EEF-41FB-AE19-16C55714F9AD,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
160,712885347,adventure-works\jeff0,[7A F0 4C],3,Production Supervisor - WC45,1977-01-15,M,M,2009-01-21,false,74,57,true,7C7D459E-1F49-427D-9BD5-DE31880C85DC,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
161,275962311,adventure-works\kirk0,[7A F0 4D 60],4,Production Technician - WC45,1985-02-06,S,M,2008-12-15,false,74,57,true,08D25BAA-167B-499C-8B51-31DCC856A8CF,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
162,514829225,adventure-works\laura0,[7A F0 4D A0],4,Production Technician - WC45,1980-12-25,S,F,2009-01-03,false,75,57,true,FCCD65BA-2702-4409-AE56-75AF1710AC78,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
163,377784364,adventure-works\alex0,[7A F0 4D E0],4,Production Technician - WC45,1990-04-13,M,M,2009-02-08,false,77,58,true,B96BC9C2-5A25-4A9B-887A-C7C10E47B80C,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
164,65848458,adventure-works\andrew1,[7A F0 4E 10],4,Production Technician - WC45,1988-09-24,S,M,2009-03-06,false,73,56,true,A2A2CF20-4E5C-45F7-A7BD-1B94F0C3A43A,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
165,539490372,adventure-works\chris0,[7A F0 4E 30],4,Production Technician - WC45,1988-12-16,M,M,2009-01-22,false,76,58,true,300223F3-5587-4230-909B-D9C4AFD6D683,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
166,60114406,adventure-works\jack0,[7A F0 54],3,Production Supervisor - WC30,1983-06-22,S,M,2009-02-21,false,68,54,true,69A47230-70EE-48FD-AC15-C39F3712FF14,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
167,498138869,adventure-works\david1,[7A F0 55 60],4,Production Technician - WC30,1979-11-02,S,M,2008-12-02,false,25,32,true,ED7EE92E-A9D0-4E3A-8DEE-4B143E459F7E,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
168,271438431,adventure-works\garrett0,[7A F0 55 A0],4,Production Technician - WC30,1984-08-25,S,M,2008-12-07,false,34,37,true,A6F5F72F-AA03-41B7-8B6E-B123BD360753,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
169,351069889,adventure-works\susan1,[7A F0 55 E0],4,Production Technician - WC30,1983-04-02,S,F,2008-12-14,false,31,35,true,F73D75D5-B47B-46EE-AD11-7BF13DD6C55D,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
170,476115505,adventure-works\george0,[7A F0 56 10],4,Production Technician - WC30,1977-04-16,M,M,2008-12-21,false,26,33,true,01B119A2-2AF3-4775-818E-B421FECB07A7,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
171,746373306,adventure-works\david3,[7A F0 56 30],4,Production Technician - WC30,1981-08-03,S,M,2009-01-02,false,32,36,true,84C358D4-2493-452C-B7D6-B212C893A009,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
172,364818297,adventure-works\marc0,[7A F0 56 50],4,Production Technician - WC30,1986-10-24,M,M,2009-01-16,false,22,31,true,1F151ABC-DB4A-431A-8A5D-15F46C5B8FFC,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
173,87268837,adventure-works\eugene0,[7A F0 56 70],4,Production Technician - WC30,1987-07-15,S,M,2009-01-21,false,33,36,true,1BA1D374-18AE-48ED-938F-6F5D2EEC4D4D,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
174,585408256,adventure-works\benjamin0,[7A F0 56 88],4,Production Technician - WC30,1986-01-05,S,M,2009-01-27,false,28,34,true,F1A6F824-895B-4A0F-AF1B-05FBA703E69F,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
175,259388196,adventure-works\reed0,[7A F0 56 98],4,Production Technician - WC30,1989-01-08,M,M,2009-02-02,false,23,31,true,B3967C00-7014-4960-AF15-B1A6D3094F6F,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
176,860123571,adventure-works\david7,[7A F0 56 A8],4,Production Technician - WC30,1985-09-23,M,M,2009-02-14,false,29,34,true,85AFB689-7EAB-41A8-B154-9446195D5BDE,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
177,551346974,adventure-works\russell1,[7A F0 56 B8],4,Production Technician - WC30,1982-02-11,M,M,2009-02-21,false,24,32,true,D54C7989-2675-4EF3-B392-370A8D264B2B,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
178,568626529,adventure-works\john3,[7A F0 56 C8],4,Production Technician - WC30,1982-03-24,S,M,2009-03-03,false,27,33,true,96C7EAB1-6DEA-4C59-AFD8-923F0E8DE1F6,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
179,587567941,adventure-works\jan0,[7A F0 56 D8],4,Production Technician - WC30,1974-11-15,S,M,2009-03-05,false,30,35,true,975F827D-BE71-4EB1-8DBF-E6C451D1FAD5,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
180,862951447,adventure-works\katie0,[7A F0 5C],3,Production Supervisor - WC20,1984-11-18,S,F,2009-02-20,false,42,41,true,5BE8B211-CBE5-45D8-84FD-23F36A881473,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
181,545337468,adventure-works\michael0,[7A F0 5D 60],4,Production Technician - WC20,1984-11-17,S,M,2008-12-09,false,20,30,true,4FD6FE82-535A-4DD1-BEB1-154A8B5E42F0,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
182,368920189,adventure-works\nitin0,[7A F0 5D A0],4,Production Technician - WC20,1986-12-01,S,M,2008-12-28,false,21,30,true,EBBC6787-3F2D-4F6B-9EA3-4DEF02EF382E,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
183,969985265,adventure-works\barbara0,[7A F0 5D E0],4,Production Technician - WC20,1979-07-02,M,F,2009-01-22,false,17,28,true,045C9CBB-3448-4599-9FA9-6C7A9F82F832,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
184,305522471,adventure-works\john2,[7A F0 5E 10],4,Production Technician - WC20,1986-04-05,M,M,2009-02-09,false,18,29,true,BAB69951-28AD-4BCA-B5AC-032746D0CC6F,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
185,621932914,adventure-works\stefen0,[7A F0 5E 30],4,Production Technician - WC20,1975-12-21,S,M,2009-02-28,false,19,29,true,B9EEBF9F-F694-4BC2-98EC-9B4FB0379EDF,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
186,551834634,adventure-works\shane0,[7A F0 64],3,Production Supervisor - WC45,1990-05-24,S,M,2009-02-08,false,75,57,true,2625C358-672A-4000-AD67-B8CD3F318285,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
187,713403643,adventure-works\yvonne0,[7A F0 65 60],4,Production Technician - WC45,1989-04-15,M,F,2008-12-09,false,79,59,true,83C6DABF-FD7D-4F5B-BB22-EB7EEBB9A772,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
188,435234965,adventure-works\douglas0,[7A F0 65 A0],4,Production Technician - WC45,1985-11-24,M,M,2008-12-27,false,80,60,true,1AB0EDEB-7558-4734-8423-5A11B44DCA35,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
189,187369436,adventure-works\janeth0,[7A F0 65 E0],4,Production Technician - WC45,1972-07-24,S,F,2009-01-15,false,81,60,true,8261B8CB-BC3F-4BCE-B364-86035D870263,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
190,456839592,adventure-works\robert0,[7A F0 66 10],4,Production Technician - WC45,1985-02-28,S,M,2009-02-02,false,82,61,true,2203154E-5EBD-4ACA-99BE-D835A3309D03,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
191,399658727,adventure-works\lionel0,[7A F0 66 30],4,Production Technician - WC45,1988-03-14,S,M,2009-02-26,false,78,59,true,231B1798-F67B-45C1-9688-265180F93D28,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
192,634335025,adventure-works\brenda0,[7A F0 6C],3,Production Supervisor - WC40,1983-02-28,M,F,2009-03-05,false,71,55,true,714D519B-375E-4C5A-8491-C758D00CF95F,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
193,761597760,adventure-works\alejandro0,[7A F0 6D 60],4,Production Technician - WC40,1988-12-05,S,M,2008-12-06,false,52,46,true,8C7321D2-2C64-4902-9D64-8F5C1EB7F747,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
194,295971920,adventure-works\fred0,[7A F0 6D A0],4,Production Technician - WC40,1989-06-25,S,M,2008-12-12,false,47,43,true,45358AE8-0B0E-4C11-90BB-DAC3EC0D5C82,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
195,918737118,adventure-works\kevin1,[7A F0 6D E0],4,Production Technician - WC40,1985-12-25,S,M,2008-12-17,false,58,49,true,DC7E95FF-275E-41C2-8ED3-686864F0540A,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
196,370487086,adventure-works\shammi0,[7A F0 6E 10],4,Production Technician - WC40,1980-10-04,M,M,2008-12-24,false,53,46,true,9BEF0C94-7969-4905-9A42-CE469C754800,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
197,632092621,adventure-works\rajesh0,[7A F0 6E 30],4,Production Technician - WC40,1977-10-04,M,M,2008-12-31,false,48,44,true,ACA7B40C-7AC0-4DAA-B4C7-1051D850D7D9,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
198,19312190,adventure-works\lorraine0,[7A F0 6E 50],4,Production Technician - WC40,1988-11-26,M,F,2009-01-04,false,49,44,true,A63966B6-9AD6-40BC-AFD4-A83745879F4D,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
199,992874797,adventure-works\paula1,[7A F0 6E 70],4,Production Technician - WC40,1987-02-10,M,F,2009-01-12,false,54,47,true,5DD2BE46-204F-4AF3-91F5-5EF082F6D6A6,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
200,749211824,adventure-works\frank0,[7A F0 6E 88],4,Production Technician - WC40,1987-09-06,M,M,2009-01-17,false,56,48,true,DD9AD278-ED17-40CF-8619-BAF1BB9D1CF2,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
201,746201340,adventure-works\brian0,[7A F0 6E 98],4,Production Technician - WC40,1977-02-10,S,M,2009-01-29,false,55,47,true,18D594A8-B4ED-43C0-9C43-6033FEAADF4E,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
202,436757988,adventure-works\tawana0,[7A F0 6E A8],4,Production Technician - WC40,1989-11-10,S,M,2009-02-05,false,50,45,true,BB4A3E50-232E-4212-9FAF-E67429FEBC7D,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
203,693168613,adventure-works\ken1,[7A F0 6E B8],4,Production Technician - WC40,1981-05-28,M,M,2009-02-24,false,51,45,true,699C00D8-C4AB-4CD2-A48F-37CBCB5BFCCA,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
204,440379437,adventure-works\gabe0,[7A F0 6E C8],4,Production Technician - WC40,1988-05-10,M,M,2009-03-08,false,57,48,true,790C9A7C-264C-4D48-A9D3-E2571A8011D8,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
205,332349500,adventure-works\lori0,[7A F0 74],3,Production Supervisor - WC45,1980-07-18,S,F,2009-02-26,false,76,58,true,23D436FC-08F7-4988-8B4D-490AA4E8B7E7,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
206,835460180,adventure-works\stuart0,[7A F0 75 60],4,Production Technician - WC45,1962-09-13,S,M,2008-12-02,false,84,62,true,4F361B4F-7920-4037-9A0A-46D616F9B9C7,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
207,687685941,adventure-works\greg0,[7A F0 75 A0],4,Production Technician - WC45,1970-10-18,S,M,2008-12-02,false,85,62,true,A36B5D6B-72A5-47F8-9F6B-5D922130E760,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
208,199546871,adventure-works\scott0,[7A F0 75 E0],4,Production Technician - WC45,1987-02-10,M,M,2009-01-08,false,86,63,true,E35DA50A-BB51-4E08-8B8D-87EF4650247A,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
209,167554340,adventure-works\kathie0,[7A F0 76 10],4,Production Technician - WC45,1990-11-01,M,F,2009-01-27,false,87,63,true,25FC84D7-E013-44B8-82CD-63CD4723AF81,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
210,20244403,adventure-works\belinda0,[7A F0 76 30],4,Production Technician - WC45,1969-09-17,S,F,2009-02-20,false,83,61,true,F714B5EC-CA7C-4E6E-A812-2C5A119F4C30,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
211,398223854,adventure-works\hazem0,[7B 40],2,Quality Assurance Manager,1977-10-26,S,M,2009-02-28,true,80,60,true,05C84608-F445-4F9D-BB5C-0828C309C29D,2014-12-26T09:17:08.637Z,2025-04-24T15:09:33.120Z
212,885055826,adventure-works\peng0,[7B 56],3,Quality Assurance Supervisor,1976-03-18,M,M,2008-12-09,true,81,60,true,E249D613-36C9-4544-9B6F-6CE50E5E0DA5,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
213,343861179,adventure-works\sootha0,[7B 56 B0],4,Quality Assurance Technician,1966-12-05,M,M,2010-02-23,false,85,62,true,A3DADF19-27F0-460A-9888-CE6CAA9E3583,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
214,131471224,adventure-works\andreas0,[7B 56 D0],4,Quality Assurance Technician,1989-03-28,M,M,2009-02-02,false,84,62,true,F4DDD64F-DFFE-4DF3-AA17-D6BEA1924818,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
215,381772114,adventure-works\mark0,[7B 56 F0],4,Quality Assurance Technician,1986-04-30,S,M,2009-01-15,false,83,61,true,6B63EF27-2C55-4F4C-BE29-FCE8B694DC4A,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
216,403414852,adventure-works\sean0,[7B 57 08],4,Quality Assurance Technician,1976-03-06,S,M,2008-12-28,false,82,61,true,34E128CF-D904-4327-8014-9DF0D5DE7D08,2014-06-30T00:00:00.000Z,2025-04-24T15:09:33.120Z
